structure_id;structure_nr;structure_name;structure_cs;structure_inspection_date;structure_construction_year;element_id;element_nr;element_name;element_type_nr;element_type_name;element_bauart_nr;element_bauart_name;element_cs;element_inspection_date;element_extent;element_extent_unit;element_construction_year;element_cost_relevant;structure_of_element_relevant;element_cs_approx;element_typ_general_nr;element_dmg_process;element_dmg_process_scenario;element_expected_lifetime;element_repair_amounts;element_iv_strategy;element_det_speed_increase;element_has_no_error;element_is_used
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;1db23dd0-650f-454d-9d55-28dd8f38a4f9;EN102;Entretoise 102;3816;Querträger;1123;Stahlbetonkonstruktion;2;43650;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;6799503e-0774-4edb-aa6a-c60d2eb29e30;EN103;Entretoise 103;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;9d9f9305-ff00-4f74-88db-0d92b24ff59b;EN121;Entretoise 121;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;3e0f9dbb-9766-4340-a9d1-56818a47ed99;EN122;Entretoise 122;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;90e01ab4-ee85-483f-97da-cce59887a062;EN123;Entretoise 123;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;8e6b98c1-6ae7-468d-8373-035b0358bf01;EN137;Entretoise 137;3816;Querträger;1123;Stahlbetonkonstruktion;2;43663;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;214abe7e-be10-4621-87d3-f380f9e41feb;APPI104GA;Appui pile 104 gauche;3913;Linienkipplager;1201;Stahllager;2;43655;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;dc4bb939-0a3e-4ccb-860e-1ce6c28a7d85;APPI105GA;Appui pile 105 gauche;3913;Linienkipplager;1201;Stahllager;2;43655;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;808d4248-a755-4d2e-89f0-c106a53bea00;PI121;Pile 121;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43657;120.44;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;fc092a08-bcda-4dbf-a5e0-97b792a1195f;EN127;Entretoise 127;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;a724f653-cfc5-42e8-9841-065cb41d8089;PI102;Pile 102;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43650;73.66;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;193fd221-ada6-4b4f-9675-d58bb0a89d0c;PI104;Pile 104;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43655;128.62;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;bdff97eb-4358-404c-bebf-8125ac97456b;PI105;Pile 105;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43655;140.52;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;5691eb73-9fe8-4296-9863-28f34f0f75bb;PI106;Pile 106;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43655;146.85;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;3cc17a41-f232-493c-9537-b3bf56a028f7;PI107;Pile 107;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43655;142.94;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;d8fbf43a-6d16-4623-aa30-2436e8afed6f;EN113B;Entretoise 113B;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;30.68;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;b36baa98-dab5-4147-a90f-ce8de12a7ca4;EN128A;Entretoise 128A;3816;Querträger;1123;Stahlbetonkonstruktion;2;43663;31.96;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;03f3018f-0b66-4f40-9071-ee3f08e1e50e;EN128B;Entretoise 128B;3816;Querträger;1123;Stahlbetonkonstruktion;2;43663;30.68;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;342c1c29-bac0-4237-961f-10bed08eaa2a;APLS1-G;Appui culée Lausanne 1 pont G;3911;Verformungslager;1202;Elastomerlager;2;43650;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;04efb28b-3994-4a33-a5f4-601085043512;APLS2-G;Appui culée Lausanne 2 pont G;3911;Verformungslager;1202;Elastomerlager;2;43650;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;ea76049e-c23a-43a1-a8ff-2bde35b9f017;APPI106DR;Appui pile 106 droite;3913;Linienkipplager;1201;Stahllager;2;43699;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;e1216048-3d79-4a4d-b23a-e80d6fbab05f;APPI113ADR;Appui pile 113A droite;3913;Linienkipplager;1201;Stahllager;3;43655;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;84a95e87-51a3-42cd-8287-69f634962582;APPI113AGA;Appui pile 113A gauche;3913;Linienkipplager;1201;Stahllager;3;43655;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;922d54d4-292a-4a65-9dd6-117391760ecb;APPI113BDR;Appui pile 113B droite;391;Lager;1201;Stahllager;3;43655;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;45575901-e6c0-4a6e-a106-f68a5e7be4c3;APPI113BGA;Appui pile 113B gauche;3913;Linienkipplager;1201;Stahllager;3;43655;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;20884c7d-9a4b-4890-a4fd-e5a28d3b7cb1;APPI128ADR;Appui pile 128A droite;3913;Linienkipplager;1201;Stahllager;3;43663;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;3b52bbea-7188-4742-ba37-bde37370565b;APPI139DR;Appui pile 139 droite;3913;Linienkipplager;1201;Stahllager;2;43664;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;30fceaa4-6991-4c3d-80ff-c82cbc8f2bea;EN111;Entretoise 111;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;e99ee44a-a0df-44c7-85e5-d283d9e8ea69;EN112;Entretoise 112;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;a7f6e15e-2dbe-489e-b2db-11e3a4f4247a;EN118;Entretoise 118;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;6422cd8b-b8fc-4214-b6be-0d3175ee5a35;EN119;Entretoise 119;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;4fcb8a1b-c7e1-4d77-b7e9-62a11bb8e83e;EN120;Entretoise 120;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;c36780e6-95fa-497b-9bd2-067f09c51105;MACLS-G;Mur arrière de culée Lausanne pont G;3807;Widerlagerrückwand;1123;Stahlbetonkonstruktion;2;43650;19.95;m²;1970;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;7082e554-a965-437c-b495-ef1d78705133;EN124;Entretoise 124;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;07f2623f-5983-4b3d-a47a-b469ef79f5ec;EN125;Entretoise 125;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;112ddd1c-484a-4699-8212-770019702f5d;PI116;Pile 116;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43657;129.36;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;02195499-9ea4-42da-bfe4-4f0d83d264ab;APLS3-G;Appui culée Lausanne 3 pont G;3911;Verformungslager;1202;Elastomerlager;2;43699;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;a98c5b4c-5ff9-4636-97f7-e9474f625da7;APPI102DR;Appui pile 102 droite;3913;Linienkipplager;1201;Stahllager;2;43650;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;87a146f5-f59d-4435-8506-1596f12fad0b;MACSM-G;Mur arrière de culée St-Maurice pont G;3807;Widerlagerrückwand;1123;Stahlbetonkonstruktion;2;43706;36;m²;1970;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;d6d8c2ec-30e7-4c3c-be1d-aad8a5c785bc;PI108;Pile 108;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43655;145.17;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;b5a50523-feb2-4602-9ada-5f8bf6e0f915;PI109;Pile 109;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43655;143.79;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;d6a2b896-8cac-4bf1-818f-c4fd1f72a140;PI110;Pile 110;322;Pfeiler;1123;Stahlbetonkonstruktion;0;43655;140.62;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;a93c684e-dc74-48ac-a4b2-aa6c423a94fe;PI139;Pile 139;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43664;42.59;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;f9850d64-3fdd-4a35-afc8-c82072b00c5e;EN104;Entretoise 104;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;f49987b2-e5e3-45a1-b90d-ab00e8d6c708;EN105;Entretoise 105;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;4579c40e-630a-4fa4-9bfa-7026ce24e1de;EN138;Entretoise 138;3816;Querträger;1123;Stahlbetonkonstruktion;2;43663;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;2f898aac-7669-49a0-8f27-01fea140b09b;EN139;Entretoise 139;3816;Querträger;1123;Stahlbetonkonstruktion;2;43664;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;658de02b-7add-4302-bc71-cae3e76480f3;EN113A;Entretoise 113A;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;31.96;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;150e161a-ea69-486d-91b1-5b1a45fd7278;RACUSM-G;Radier culée St-Maurice pont G;3013;Bodenplatte;1121;Betonkonstruktion;2;43706;27.3;m²;1970;TRUE;TRUE;2;28;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;558e765a-7980-4342-be67-c4688e07864f;EN106;Entretoise 106;3816;Querträger;1123;Stahlbetonkonstruktion;2;43699;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;df40a439-6257-4050-9857-937bceda644d;EN107;Entretoise 107;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;5ba7871a-06dc-43f5-8a48-c7c464b4194b;EN108;Entretoise 108;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;45e75972-20ca-470a-80e8-b052d9cfe286;EN109;Entretoise 109;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;30d5b51a-ece5-4a63-b394-35c71fe9d6fa;EN110;Entretoise 110;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;d925e492-eee9-4146-9099-d5d18fc77101;EN114;Entretoise 114;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;cb09ca20-2cc9-4ac7-b9d5-5776fbb69f8b;EN115;Entretoise 115;3816;Querträger;1123;Stahlbetonkonstruktion;2;43655;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;5c09de79-24a5-4b42-acea-6ea475e75c05;EN116;Entretoise 116;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;e1abace4-f9f8-47b0-ae19-eac542db31fa;EN117;Entretoise 117;3816;Querträger;1123;Stahlbetonkonstruktion;2;43657;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;708bb8d7-be55-49fd-be16-52a1dc46ba16;APPI102GA;Appui pile 102 gauche;3913;Linienkipplager;1201;Stahllager;2;43650;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;132eb150-3957-4e40-9d6d-b74cad251a29;APPI103DR;Appui pile 103 droite;3913;Linienkipplager;1201;Stahllager;2;43655;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;8ddff5ea-538c-4a61-8431-1d59a3d6565f;APPI103GA;Appui pile 103 gauche;3913;Linienkipplager;1201;Stahllager;2;43655;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;de553a65-2983-4c2c-82cb-3f414412c1af;APPI104DR;Appui pile 104 droite;3913;Linienkipplager;1201;Stahllager;2;43655;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;40f9d4dc-5bcf-4151-849b-ab02e6c0ea2b;PI130;Pile 130;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43663;94.02;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;b1c2bce1-b59b-42cc-a288-68a7f0f098f6;PI131;Pile 131;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43663;91.05;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;f5acd832-d0d9-4715-a713-3d720769c6b2;PI132;Pile 132;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43663;87.23;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;ecb787a8-a722-42f5-93c8-91a6a7581e13;PI133;Pile 133;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43663;82.49;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;3211235c-5469-46cd-bfc1-8ad785c0115d;ENCULS-G;Entretoise culée Lausanne pont G;3816;Querträger;1123;Stahlbetonkonstruktion;2;43650;37.4;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;af671002-91a4-4f38-8e93-592683a2005d;ENCUSM-G;Entretoise culée St-Maurice pont G;3816;Querträger;1123;Stahlbetonkonstruktion;2;43664;41.4;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;598d49cc-e5b1-47db-b279-a0d68193cfc2;ET-G;Etanchéité du tablier pont G;5403;Fahrbahnabdichtung;21;Abdichtungsart;2;43699;13828;m²;1970;TRUE;TRUE;2;23;90;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;f60abce3-e5d8-4a21-b79b-183041baf9d5;APPI105DR;Appui pile 105 droite;3913;Linienkipplager;1201;Stahllager;2;43655;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;cee5e25d-56c3-4da9-baaf-4d65e79d9f16;APPI106GA;Appui pile 106 gauche;3913;Linienkipplager;1201;Stahllager;2;43699;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;31d6b354-47ed-49bf-a76c-2d810eb9fc5b;RACULS-G;Radier culée Lausanne pont G;3013;Bodenplatte;1121;Betonkonstruktion;91;43706;20.96;m²;1970;TRUE;TRUE;2;28;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;eb3e27a6-c70b-4a54-a295-de66c2e8e802;MCUSM-G;Mur de culée St-Maurice pont G;3805;Widerlagermauer;1123;Stahlbetonkonstruktion;2;43664;23.56;m²;1970;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;c2f2374a-fa6f-4703-a649-5fe4fa57e914;MRSMA-G;Murs de retour culée St-Maurice côté Alpes pont G;3804;Mauer;1123;Stahlbetonkonstruktion;2;43650;3.48;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
c0949e55-e119-1044-b186-e9f1225aaf36;09V098-G;Viaduc de la Plaine du Rhône - Gauche;2;43706;1970;f1353692-064c-413a-91a9-dcd37fa2dff2;MRSML-G;Murs de retour culée St-Maurice côté Lac pont G;3804;Mauer;1123;Stahlbetonkonstruktion;2;43650;3.48;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
